# name              	length	av.qual	#-reads	mx.cov.	av.cov	GC%	CnIUPAC	CnFunny	CnN	CnX	CnGap	CnNoCov
minuta_c384         	397	68	6	6	5.12	59.19	0	0	0	0	3	0
minuta_c385         	542	54	7	4	3.19	38.26	0	0	1	0	2	0
minuta_c386         	353	70	6	5	4.10	34.66	1	0	0	0	2	0
minuta_c387         	505	57	7	6	4.67	39.09	19	0	0	0	6	0
minuta_c388         	307	40	5	4	1.47	40.20	1	0	0	0	0	0
minuta_c389         	622	43	6	5	3.11	69.77	0	0	0	0	3	0
minuta_c390         	268	70	6	6	5.00	40.30	0	0	0	0	2	0
minuta_c391         	365	56	5	5	3.61	63.01	0	0	0	0	1	0
minuta_c392         	397	70	9	9	7.45	37.53	0	0	0	0	2	0
minuta_c393         	103	50	6	6	3.80	39.81	0	0	0	0	2	0
minuta_c394         	393	60	7	6	4.06	41.84	1	0	0	0	0	0
minuta_c395         	482	64	7	6	3.92	49.79	0	0	0	0	1	0
minuta_c396         	328	68	5	5	4.67	44.21	0	0	0	0	1	0
minuta_c397         	104	37	5	5	3.93	43.27	0	0	0	0	0	0
minuta_c398         	294	82	8	8	7.12	49.66	0	0	0	0	0	0
minuta_c399         	415	65	7	5	3.51	33.90	5	0	0	0	0	0
minuta_c400         	294	46	9	9	4.61	55.78	0	0	0	0	1	0
minuta_c401         	381	68	7	7	6.15	44.36	0	0	0	0	0	0
minuta_c402         	310	56	7	7	6.32	59.03	0	0	0	0	1	0
minuta_c403         	341	60	8	8	6.15	50.44	0	0	0	0	3	0
minuta_c404         	436	64	7	7	4.72	51.38	0	0	0	0	2	0
minuta_c405         	436	55	5	5	4.11	69.72	0	0	0	0	1	0
minuta_c406         	370	74	5	5	4.60	38.38	0	0	0	0	0	0
minuta_c407         	396	68	5	5	4.66	38.64	0	0	0	0	4	0
minuta_c408         	627	40	6	5	3.14	64.43	0	0	0	0	0	0
minuta_c409         	248	72	8	7	5.58	54.25	1	0	0	0	0	0
minuta_c410         	671	40	13	9	5.74	34.72	0	0	0	0	5	0
minuta_c411         	272	62	6	6	4.69	44.49	0	0	0	0	3	0
minuta_c412         	476	63	6	6	4.22	60.42	1	0	0	0	3	0
minuta_c413         	252	37	5	5	4.94	46.83	0	0	0	0	0	0
minuta_c414         	469	51	5	5	3.85	37.31	0	0	0	0	4	0
minuta_c415         	354	75	6	6	5.71	40.40	0	0	0	0	1	0
minuta_c416         	447	62	5	5	3.52	55.30	4	0	0	0	5	0
minuta_c417         	470	46	6	6	3.26	47.66	0	0	0	0	2	0
minuta_c418         	2361	65	33	7	3.58	42.33	41	0	0	0	9	0
minuta_c419         	377	63	6	6	4.97	65.69	1	0	0	0	3	0
minuta_c420         	369	75	7	7	6.86	34.15	0	0	0	0	3	0
minuta_c421         	398	45	5	5	3.84	40.45	0	0	0	0	5	0
minuta_c422         	210	58	5	4	2.74	45.24	0	0	0	0	0	0
minuta_c423         	388	41	7	7	5.82	47.94	0	0	0	0	1	0
minuta_c424         	475	40	5	5	3.93	41.68	0	0	0	0	4	0
minuta_c425         	473	54	5	5	4.05	52.64	0	0	0	0	2	0
minuta_c426         	339	61	5	4	2.50	44.41	17	0	0	0	2	0
minuta_c427         	377	47	7	5	2.69	41.91	0	0	0	0	1	0
minuta_c428         	291	74	6	6	5.52	31.27	0	0	0	0	2	0
minuta_c429         	427	51	10	10	7.58	39.11	0	0	0	0	8	0
minuta_c430         	475	62	9	9	8.36	41.68	0	0	0	0	2	0
minuta_c431         	476	60	9	9	7.58	45.38	0	0	0	0	9	0
minuta_c432         	317	68	8	8	7.29	40.69	0	0	0	0	4	0
minuta_c433         	402	63	6	6	5.39	37.31	0	0	0	0	5	0
minuta_c434         	469	70	9	8	5.01	48.29	1	0	0	0	2	0
minuta_c435         	491	67	7	7	5.86	69.65	0	0	0	0	5	0
minuta_c436         	296	72	13	8	5.78	22.97	0	0	0	0	1	0
minuta_c437         	481	54	7	7	6.42	42.62	0	0	0	0	3	0
minuta_c438         	447	77	10	10	8.54	66.89	0	0	0	0	3	0
minuta_c439         	330	64	5	5	4.67	65.45	0	0	0	0	2	0
minuta_c440         	389	49	9	9	7.75	62.98	0	0	0	0	5	0
minuta_c441         	467	49	10	9	6.99	39.61	0	0	0	0	5	0
minuta_c442         	400	51	8	8	7.24	49.75	0	0	0	0	4	0
minuta_c443         	325	34	8	8	4.72	58.15	0	0	0	0	2	0
minuta_c444         	403	55	6	6	5.35	45.41	0	0	0	0	1	0
minuta_c445         	202	47	6	6	3.84	46.04	0	0	0	0	1	0
minuta_c446         	351	75	7	7	6.34	48.43	0	0	0	0	4	0
minuta_c447         	412	51	6	6	4.59	35.04	1	0	0	0	0	0
minuta_c448         	411	84	9	9	8.98	62.77	0	0	0	0	0	0
minuta_c449         	357	65	7	7	5.82	51.26	0	0	0	0	4	0
minuta_c450         	513	59	31	12	4.89	43.33	3	0	0	0	8	0
minuta_c451         	283	72	7	7	6.31	32.16	0	0	0	0	4	0
minuta_c452         	238	57	5	5	4.10	42.86	0	0	0	0	4	0
minuta_c453         	598	44	14	10	3.43	53.01	0	0	0	0	1	0
minuta_c454         	649	74	12	7	4.52	44.10	5	0	0	0	0	0
minuta_c455         	498	49	10	7	4.42	35.54	0	0	0	0	3	0
minuta_c456         	303	57	8	7	5.60	49.17	0	0	0	0	1	0
minuta_c457         	305	77	10	10	9.20	43.61	0	0	0	0	1	0
minuta_c458         	681	61	12	5	3.42	41.42	5	0	0	0	0	0
minuta_c459         	352	31	6	6	2.12	44.60	0	0	0	0	1	0
minuta_c460         	460	70	10	9	4.97	49.34	4	0	0	0	1	0
minuta_c461         	333	73	7	6	5.46	41.31	28	0	0	0	0	0
minuta_c462         	685	59	5	4	2.23	64.09	0	0	0	0	0	0
minuta_c463         	393	56	6	5	4.36	55.47	0	0	0	0	0	0
minuta_c464         	639	60	5	5	2.70	59.78	0	0	0	0	1	0
minuta_c465         	426	42	9	9	4.25	35.14	2	0	0	0	5	0
minuta_c466         	905	57	15	11	3.84	41.21	12	0	0	0	6	0
minuta_c467         	431	68	6	6	4.48	62.65	0	0	0	0	4	0
minuta_c468         	447	48	5	5	4.03	35.57	0	0	0	0	5	0
minuta_c469         	745	52	9	6	3.26	62.52	6	0	0	0	3	0
minuta_c470         	345	36	6	6	2.95	43.27	3	0	0	0	1	0
minuta_c471         	210	76	9	9	7.80	46.19	0	0	0	0	2	0
minuta_c472         	218	85	10	10	8.56	72.02	0	0	0	0	1	0
minuta_c473         	574	58	8	6	3.33	39.72	0	0	0	0	2	0
minuta_c474         	622	56	17	14	6.22	64.95	0	0	0	0	0	0
minuta_c475         	286	38	5	5	4.47	40.21	0	0	0	0	4	0
minuta_c476         	896	59	18	9	5.85	41.96	0	0	0	0	4	0
minuta_c477         	585	44	11	9	5.70	70.43	0	0	0	0	1	0
minuta_c478         	192	55	8	6	3.63	44.27	0	0	0	0	0	0
minuta_c479         	815	40	10	8	2.47	41.96	0	0	0	0	0	0
minuta_c480         	320	70	6	5	4.12	53.12	0	0	0	0	1	0
minuta_c481         	654	47	9	8	3.32	48.17	0	0	0	0	3	0
minuta_c482         	337	77	5	5	4.55	43.32	0	0	0	0	3	0
minuta_c483         	779	53	12	6	4.70	46.21	0	0	0	0	4	0
minuta_c484         	299	43	6	6	5.10	23.75	0	0	0	0	1	0
minuta_c485         	284	41	5	5	4.99	56.69	0	0	0	0	0	0
minuta_c486         	491	39	12	6	2.20	44.79	2	0	0	0	0	0
minuta_c487         	559	68	6	5	3.25	59.02	10	0	0	0	2	0
minuta_c488         	378	65	6	6	5.53	39.68	0	0	0	0	1	0
minuta_c489         	381	67	10	10	9.11	40.68	0	0	0	0	1	0
minuta_c490         	521	52	12	9	6.23	48.18	0	0	0	0	2	0
minuta_c491         	488	70	8	8	4.83	42.62	0	0	0	0	4	0
minuta_c492         	347	74	9	9	8.31	36.89	0	0	0	0	0	0
minuta_c493         	566	49	9	7	3.16	47.70	2	0	0	0	2	0
minuta_c494         	451	64	6	6	4.36	48.00	1	0	0	0	4	0
minuta_c495         	1121	74	18	9	5.34	58.43	0	0	0	0	0	0
minuta_c496         	173	56	7	7	3.13	41.04	0	0	0	0	1	0
minuta_c497         	963	65	13	6	3.89	44.69	3	0	0	0	4	0
minuta_c498         	305	57	9	9	7.29	66.89	0	0	0	0	1	0
minuta_c499         	404	57	9	7	2.24	49.87	9	0	0	0	0	0
minuta_c500         	146	62	11	10	9.39	39.04	0	0	0	0	3	0
minuta_c501         	301	69	6	6	4.61	39.87	0	0	0	0	3	0
minuta_c502         	325	73	10	10	6.34	43.08	0	0	0	0	4	0
minuta_c503         	853	60	15	8	4.83	46.52	6	0	0	0	10	0
minuta_c504         	477	54	9	7	5.49	48.01	0	0	0	0	5	0
minuta_c505         	209	73	7	7	6.86	26.79	0	0	0	0	2	0
minuta_c506         	378	34	10	10	3.66	56.08	0	0	0	0	1	0
minuta_c507         	509	61	5	5	3.43	47.94	0	0	0	0	6	0
minuta_c508         	125	53	5	5	2.69	42.74	1	0	0	0	0	0
minuta_c509         	283	83	9	9	8.95	45.94	0	0	0	0	1	0
minuta_c510         	375	74	6	6	5.36	44.53	0	0	0	0	3	0
minuta_c511         	419	74	6	6	4.89	35.08	0	0	0	0	5	0
minuta_c512         	540	58	5	4	2.79	46.47	2	0	0	0	1	0
minuta_c513         	522	50	9	9	5.25	40.38	2	0	0	0	1	0
minuta_c514         	494	61	15	11	7.13	45.93	2	0	0	0	1	0
minuta_c515         	699	51	10	8	4.60	56.37	0	0	0	0	2	0
minuta_c516         	351	47	10	8	3.12	43.84	2	0	0	0	2	0
minuta_c517         	159	59	9	9	7.90	37.74	0	0	0	0	4	0
minuta_c518         	465	64	11	9	6.48	49.46	0	0	0	0	4	0
minuta_c519         	526	68	10	9	7.77	42.40	0	0	0	0	2	0
minuta_c520         	272	52	16	7	4.37	42.75	3	0	0	0	1	0
minuta_c521         	502	57	9	9	4.56	46.22	0	0	0	0	4	0
minuta_c522         	1053	64	12	7	4.11	43.66	4	0	0	0	3	0
minuta_c523         	123	77	10	10	8.88	65.85	0	0	0	0	2	0
minuta_c524         	446	38	12	8	2.52	42.92	1	0	0	0	1	0
minuta_c525         	334	43	9	9	8.96	51.80	0	0	0	0	1	0
minuta_c526         	629	55	9	8	4.79	40.99	2	0	0	0	2	0
minuta_c527         	423	48	15	9	4.71	45.15	0	0	0	0	5	0
minuta_c528         	391	61	6	6	4.71	33.08	1	0	0	0	0	0
minuta_c529         	522	37	14	12	3.09	39.88	8	0	0	0	3	0
minuta_c530         	1010	46	10	6	2.91	49.70	6	0	0	0	5	0
minuta_c531         	342	68	9	8	5.90	54.97	0	0	0	0	2	0
minuta_c532         	332	52	9	9	7.67	43.67	0	0	0	0	4	0
minuta_c533         	451	63	9	8	5.97	51.78	1	0	0	0	4	0
minuta_c534         	457	59	10	6	3.93	52.19	1	0	0	0	2	0
minuta_c535         	467	62	9	8	5.59	41.76	0	0	0	0	1	0
minuta_c536         	1144	53	12	7	2.64	42.31	0	0	0	0	1	0
minuta_c537         	1224	70	16	6	3.70	46.69	14	0	0	0	1	0
minuta_c538         	378	50	18	10	3.86	44.18	0	0	0	0	2	0
minuta_c539         	664	54	18	12	5.16	35.38	11	0	0	0	1	0
minuta_c540         	299	62	7	7	5.20	57.72	1	0	0	0	5	0
minuta_c541         	458	69	10	10	7.27	43.23	0	0	0	0	2	0
minuta_c542         	264	32	6	6	3.55	34.85	0	0	0	0	2	0
minuta_c543         	385	35	11	10	2.35	40.52	0	0	0	0	1	0
minuta_c544         	445	67	10	10	6.04	60.45	0	0	0	0	3	0
minuta_c545         	380	67	10	10	9.51	42.89	0	0	0	0	3	0
minuta_c546         	351	47	7	7	5.68	55.27	0	0	0	0	1	0
minuta_c547         	166	52	9	8	4.88	60.24	0	0	0	0	2	0
minuta_c548         	787	58	9	7	3.64	63.28	19	0	0	0	1	0
minuta_c549         	182	39	9	9	8.76	68.13	0	0	0	0	5	0
minuta_c550         	585	48	9	9	5.51	40.85	0	0	0	0	4	0
minuta_c551         	448	60	9	9	5.39	53.35	0	0	0	0	3	0
minuta_c552         	277	61	10	7	4.57	53.45	2	0	0	0	1	0
minuta_c553         	209	50	9	8	4.01	44.44	2	0	0	0	1	0
minuta_c554         	401	68	9	9	7.21	40.15	0	0	0	0	5	0
minuta_c555         	460	71	9	8	7.13	36.96	0	0	0	0	1	0
minuta_c556         	1380	46	13	6	2.90	41.56	22	0	1	0	5	0
minuta_c557         	430	44	11	10	6.47	43.95	0	0	0	0	1	0
minuta_c558         	347	46	10	10	8.55	55.33	0	0	0	0	5	0
minuta_c559         	1005	58	18	13	5.25	44.68	0	0	0	0	3	0
minuta_c560         	169	37	9	9	3.63	44.38	0	0	0	0	0	0
minuta_c561         	285	65	9	9	8.34	53.68	0	0	0	0	2	0
minuta_rep_c562     	5431	83	360	45	21.18	52.70	0	0	0	0	14	0
minuta_rep_c563     	5290	83	539	73	30.23	61.72	0	0	0	0	22	0
minuta_rep_c564     	332	62	58	29	12.86	44.88	0	0	0	0	2	0
minuta_rep_c565     	1204	58	80	33	6.64	41.83	4	0	0	0	8	0
minuta_rep_c566     	1740	68	82	49	15.64	46.32	2	0	0	0	3	0
minuta_rep_c567     	183	61	21	13	7.21	48.62	2	0	0	0	2	0
minuta_rep_c568     	195	43	8	8	3.69	33.16	2	0	0	0	2	0
minuta_rep_c569     	2884	74	123	32	11.84	63.13	1	0	0	0	11	0
minuta_rep_c570     	440	78	44	42	38.27	40.23	0	0	0	0	3	0
minuta_rep_c571     	3280	67	112	23	8.86	61.71	2	0	0	0	11	0
minuta_rep_c572     	590	77	113	43	16.45	42.22	5	0	0	0	3	0
minuta_rep_c573     	1755	53	56	22	7.72	47.94	5	0	0	0	10	0
minuta_rep_c574     	1430	43	20	10	2.92	47.65	3	0	0	0	3	0
minuta_rep_c575     	872	56	51	38	10.99	45.81	1	0	0	0	4	0
minuta_rep_c576     	4324	68	164	31	10.25	42.94	6	0	0	0	44	0
minuta_rep_c577     	2732	67	93	29	8.96	43.65	6	0	0	0	21	0
minuta_rep_c578     	379	35	5	4	2.91	45.99	5	0	0	0	1	0
minuta_rep_c579     	196	49	24	21	7.21	40.82	0	0	0	0	1	0
minuta_rep_c580     	549	66	63	32	10.09	41.76	3	0	0	0	7	0
minuta_rep_c581     	1394	78	106	69	23.18	42.75	0	0	0	0	1	0
minuta_rep_c582     	1851	72	51	22	7.87	50.00	11	0	0	0	8	0
minuta_rep_c583     	1328	76	80	45	18.39	42.05	1	0	0	0	5	0
minuta_rep_c584     	1471	81	145	63	31.45	59.82	0	0	0	0	7	0
minuta_rep_c585     	898	77	39	24	14.00	54.12	0	0	0	0	3	0
minuta_rep_c586     	869	74	56	35	19.44	39.13	0	0	0	0	6	0
minuta_rep_c587     	356	64	23	15	5.64	44.66	0	0	0	0	1	0
minuta_rep_c588     	6018	72	188	22	8.49	46.72	31	0	0	0	28	0
minuta_rep_c589     	942	66	34	24	9.99	55.31	0	0	0	0	4	0
minuta_rep_c590     	3918	74	128	46	9.05	44.45	6	0	0	0	9	0
minuta_rep_c591     	3396	68	101	27	8.40	42.86	6	0	0	0	19	0
minuta_rep_c592     	1762	47	43	21	6.94	48.95	1	0	0	0	6	0
minuta_rep_c593     	1787	64	65	26	8.97	46.35	5	0	0	0	16	0
minuta_rep_c594     	591	66	22	20	12.86	63.28	0	0	0	0	3	0
minuta_rep_c595     	2672	64	51	14	6.30	42.28	2	0	0	0	16	0
minuta_rep_c596     	1441	69	66	44	18.52	56.84	0	0	0	0	2	0
minuta_rep_c597     	4205	69	126	29	8.46	44.24	3	0	0	0	21	0
minuta_rep_c598     	1490	47	24	15	2.95	63.02	19	0	0	0	2	0
minuta_rep_c599     	344	39	58	58	52.90	36.92	0	0	0	0	6	0
minuta_rep_c600     	868	66	52	16	9.88	50.00	2	0	0	0	5	0
minuta_rep_c601     	2901	71	93	30	9.36	40.20	3	0	0	0	28	0
minuta_rep_c602     	2304	72	77	24	8.90	50.35	4	0	0	0	16	0
minuta_rep_c603     	366	65	35	27	8.56	67.76	0	0	0	0	4	0
minuta_rep_c604     	2450	73	82	28	11.15	41.46	2	0	0	0	6	0
minuta_rep_c605     	1947	73	59	23	8.23	45.94	1	0	0	0	10	0
minuta_rep_c606     	666	65	29	18	10.06	42.94	0	0	0	0	4	0
minuta_rep_c607     	370	63	27	25	17.81	51.76	1	0	0	0	1	0
minuta_rep_c608     	2537	67	82	23	8.68	42.87	4	0	0	0	7	0
minuta_rep_c609     	3006	72	144	37	13.15	47.25	1	0	0	0	5	0
minuta_rep_c610     	429	48	6	4	1.91	35.93	6	0	0	0	0	0
minuta_rep_c611     	439	44	26	22	10.78	43.45	4	0	0	0	1	0
minuta_rep_c612     	393	71	47	24	9.72	66.07	1	0	0	0	2	0
minuta_rep_c613     	448	60	39	39	24.86	37.50	0	0	0	0	3	0
minuta_rep_c614     	3905	54	89	25	4.27	44.44	46	0	0	0	30	0
minuta_rep_c615     	2086	59	58	36	7.95	46.02	2	0	0	0	7	0
minuta_rep_c616     	1595	46	63	15	4.36	41.63	0	0	0	0	11	0
minuta_rep_c617     	551	43	7	5	3.45	47.19	0	0	0	0	1	0
minuta_rep_c618     	1375	59	35	16	5.93	43.71	0	0	0	0	15	0
minuta_rep_c619     	206	52	25	24	9.71	44.66	0	0	0	0	1	0
minuta_rep_c620     	1048	64	22	14	6.50	53.05	0	0	0	0	3	0
minuta_rep_c621     	3693	61	103	34	7.59	47.14	10	0	0	0	23	0
minuta_rep_c622     	1100	45	6	3	1.58	45.11	7	0	0	0	2	0
minuta_rep_c623     	923	48	61	52	21.09	43.66	0	0	0	0	3	0
minuta_rep_c624     	2065	54	34	21	5.11	53.11	7	0	0	0	5	0
minuta_rep_c625     	1821	36	44	35	6.38	45.00	0	0	1	0	6	0
minuta_rep_c626     	393	37	7	6	2.92	68.97	3	0	0	0	1	0
minuta_rep_c627     	3640	62	82	25	6.51	48.35	8	0	0	0	20	0
minuta_rep_c628     	397	59	29	25	19.17	49.87	0	0	0	0	4	0
minuta_rep_c629     	3388	60	64	12	5.08	44.88	10	0	0	0	11	0
minuta_rep_c630     	1116	60	22	13	4.55	49.78	3	0	0	0	2	0
minuta_rep_c631     	740	74	26	26	13.46	49.93	1	0	0	0	0	0
minuta_rep_c632     	1531	71	49	24	9.04	44.26	15	0	0	0	5	0
minuta_rep_c633     	1104	53	125	28	7.78	43.14	3	0	0	0	6	0
minuta_rep_c634     	1081	70	33	18	9.27	43.78	3	0	0	0	6	0
minuta_rep_c635     	275	60	31	30	23.90	35.27	0	0	0	0	3	0
minuta_rep_c636     	605	77	34	34	21.07	45.45	0	0	0	0	1	0
minuta_rep_c637     	360	60	26	26	20.00	55.00	0	0	0	0	8	0
minuta_rep_c638     	456	43	7	5	2.10	68.14	3	0	1	0	1	0
minuta_rep_c639     	772	42	20	13	6.24	39.12	0	0	0	0	5	0
minuta_rep_c640     	569	43	39	26	8.60	42.96	1	0	0	0	2	0
minuta_rep_c641     	2190	58	47	14	5.96	44.33	4	0	0	0	6	0
minuta_rep_c642     	497	46	25	19	16.76	47.89	0	0	0	0	3	0
minuta_rep_c643     	1842	47	21	9	3.71	48.13	1	0	0	0	4	0
minuta_rep_c644     	2073	73	63	19	8.68	47.27	4	0	0	0	6	0
minuta_rep_c645     	454	43	42	28	6.77	44.49	0	0	0	0	3	0
minuta_rep_c646     	1570	62	41	19	7.13	44.79	14	0	0	0	5	0
minuta_rep_c647     	239	85	34	34	31.63	57.74	0	0	0	0	2	0
minuta_rep_c648     	1325	59	26	25	8.74	55.17	0	0	0	0	2	0
minuta_rep_c649     	678	39	47	47	21.06	51.03	0	0	0	0	1	0
minuta_rep_c650     	2235	65	55	25	7.21	50.86	13	0	0	0	10	0
minuta_rep_c651     	438	52	43	32	9.67	41.84	3	0	0	0	1	0
minuta_rep_c652     	1526	44	25	21	5.84	42.55	2	0	1	0	5	0
minuta_rep_c653     	776	58	22	18	6.08	48.84	0	0	0	0	3	0
minuta_rep_c654     	2682	40	30	11	2.65	45.15	19	0	1	0	5	0
minuta_rep_c655     	402	45	26	22	7.00	42.61	3	0	0	0	5	0
minuta_rep_c656     	1957	59	53	16	6.95	54.65	1	0	0	0	8	0
minuta_rep_c657     	2282	51	45	24	5.23	45.11	3	0	0	0	6	0
minuta_rep_c658     	390	55	20	12	3.34	44.10	0	0	0	0	1	0
minuta_rep_c659     	357	41	23	23	19.19	38.38	0	0	0	0	3	0
minuta_rep_c660     	251	59	24	16	8.57	44.22	0	0	0	0	1	0
minuta_rep_c661     	3546	69	104	25	8.22	45.97	7	0	0	0	14	0
minuta_rep_c662     	1517	65	43	24	9.60	45.09	0	0	0	0	5	0
minuta_rep_c663     	2166	58	37	16	4.40	40.22	23	0	0	0	6	0
minuta_rep_c664     	245	55	21	18	7.11	47.76	0	0	0	0	0	0
minuta_rep_c665     	323	78	21	21	19.53	37.77	0	0	0	0	5	0
minuta_rep_c666     	339	72	28	28	25.39	37.17	0	0	0	0	2	0
minuta_rep_c667     	1431	61	31	16	5.72	46.68	0	0	0	0	7	0
minuta_rep_c668     	486	41	21	19	11.95	46.71	0	0	0	0	1	0
minuta_rep_c669     	377	77	28	27	22.97	54.91	0	0	0	0	2	0
minuta_rep_c670     	520	60	23	21	7.20	73.65	0	0	0	0	6	0
minuta_rep_c671     	1249	43	28	19	5.71	40.86	18	0	0	0	3	0
minuta_rep_c672     	2047	71	81	19	8.99	48.48	3	0	0	0	12	0
minuta_rep_c673     	434	62	21	20	15.00	44.47	0	0	0	0	3	0
minuta_rep_c674     	520	64	23	22	5.50	46.35	0	0	0	0	6	0
minuta_rep_c675     	582	37	25	25	13.39	42.61	0	0	0	0	2	0
minuta_rep_c676     	200	56	25	22	8.47	42.00	0	0	0	0	1	0
minuta_rep_c677     	433	70	62	43	22.79	50.12	0	0	0	0	1	0
minuta_rep_c678     	1203	60	40	21	7.28	43.34	1	0	0	0	11	0
minuta_rep_c679     	424	51	30	27	14.24	31.37	0	0	0	0	6	0
minuta_rep_c680     	1384	37	26	22	4.54	44.20	4	0	0	0	1	0
minuta_rep_c681     	589	74	65	31	12.94	61.80	0	0	0	0	8	0
minuta_rep_c682     	565	59	8	6	2.69	47.41	6	0	0	0	1	0
minuta_rep_c683     	366	48	20	11	4.88	44.26	0	0	0	0	5	0
minuta_rep_c684     	669	52	21	20	11.07	50.97	0	0	0	0	2	0
minuta_rep_c685     	2099	75	75	25	12.41	45.07	0	0	0	0	8	0
minuta_rep_c686     	739	68	26	20	9.29	33.97	3	0	0	0	7	0
minuta_rep_c687     	694	44	25	19	10.02	43.58	1	0	0	0	5	0
minuta_rep_c688     	3398	62	85	24	7.34	46.61	4	0	0	0	17	0
minuta_rep_c689     	665	43	25	12	3.18	43.74	2	0	0	0	3	0
minuta_rep_c690     	1220	62	24	10	4.33	43.44	0	0	0	0	4	0
minuta_rep_c691     	148	57	26	23	14.18	43.84	2	0	0	0	1	0
minuta_rep_c692     	1803	53	27	16	3.59	46.30	6	0	0	0	12	0
minuta_rep_c693     	369	43	22	22	20.59	30.89	0	0	0	0	2	0
minuta_rep_c694     	385	41	6	6	5.91	44.68	0	0	0	0	1	0
minuta_rep_c695     	235	41	22	22	20.98	64.68	0	0	0	0	1	0
minuta_rep_c696     	443	37	23	20	3.36	41.86	1	0	0	0	3	0
minuta_rep_c697     	600	73	26	20	11.85	54.47	7	0	0	0	0	0
minuta_rep_c698     	553	51	20	7	2.99	43.25	5	0	0	0	2	0
minuta_rep_c699     	786	66	24	21	9.73	45.93	0	0	0	0	3	0
minuta_rep_c700     	702	48	23	22	11.12	41.60	0	0	0	0	7	0
minuta_rep_c701     	1389	47	25	16	5.32	44.19	4	0	0	0	5	0
minuta_rep_c702     	1043	54	30	15	7.62	41.42	0	0	0	0	6	0
minuta_rep_c703     	1237	60	36	17	7.80	46.29	10	0	0	0	13	0
minuta_rep_c704     	407	41	21	21	14.13	41.77	0	0	0	0	4	0
minuta_rep_c705     	1298	52	51	17	6.21	43.60	2	0	0	0	19	0
minuta_rep_c706     	625	44	21	11	8.41	56.18	2	0	0	0	1	0
minuta_rep_c707     	149	46	33	27	18.12	40.27	0	0	0	0	1	0
minuta_rep_c708     	464	70	24	21	14.47	60.99	0	0	0	0	3	0
minuta_rep_c709     	1685	49	40	22	7.90	49.55	2	0	0	0	10	0
minuta_rep_c710     	1210	50	25	11	4.81	43.08	3	0	0	0	9	0
minuta_rep_c711     	134	43	46	46	40.76	50.00	0	0	0	0	0	0
minuta_rep_c712     	1532	46	28	21	6.10	57.46	11	0	0	0	0	0
minuta_rep_c713     	2856	49	68	35	6.21	40.30	5	0	0	0	10	0
minuta_rep_c714     	410	75	23	23	17.73	39.27	0	0	0	0	2	0
minuta_rep_c715     	1321	46	23	17	4.68	49.85	15	0	0	0	5	0
minuta_rep_c716     	318	43	22	22	16.94	39.62	0	0	0	0	0	0
minuta_rep_c717     	855	44	26	25	8.37	43.51	0	0	0	0	6	0
minuta_rep_c718     	1985	55	33	13	4.71	55.49	17	0	0	0	6	0
minuta_rep_c719     	908	43	28	23	9.33	43.72	0	0	0	0	4	0
minuta_rep_c720     	216	55	6	4	2.08	29.19	7	0	0	0	2	0
minuta_rep_c721     	1137	63	28	18	5.90	40.99	5	0	0	0	3	0
minuta_rep_c722     	2309	65	47	14	6.20	46.90	2	0	0	0	13	0
minuta_rep_c723     	1316	60	34	28	8.76	46.04	4	0	0	0	7	0
minuta_rep_c724     	843	47	9	4	1.76	38.68	26	0	0	0	0	0
minuta_rep_c725     	799	56	21	20	7.40	49.62	0	0	1	0	6	0
minuta_rep_c726     	1248	37	20	15	5.85	39.00	2	0	0	0	5	0
minuta_rep_c727     	367	42	5	5	2.05	48.49	2	0	0	0	0	0
minuta_rep_c728     	332	64	20	19	17.15	44.88	0	0	0	0	2	0
minuta_rep_c729     	2042	70	59	17	9.26	45.59	0	0	0	0	12	0
minuta_rep_c730     	860	41	26	25	7.75	39.77	0	0	0	0	0	0
minuta_rep_c731     	1652	43	22	15	3.78	49.67	1	0	0	0	0	0
minuta_rep_c732     	293	40	20	20	15.17	38.57	0	0	0	0	2	0
minuta_rep_c733     	275	65	22	22	19.27	58.91	0	0	0	0	1	0
minuta_rep_c734     	348	48	32	30	24.99	31.90	0	0	0	0	2	0
minuta_rep_c735     	579	36	8	7	3.93	55.61	0	0	0	0	2	0
minuta_rep_c736     	260	40	40	40	30.38	50.38	0	0	0	0	1	0
minuta_rep_c737     	339	55	27	20	5.67	42.14	2	0	0	0	4	0
minuta_rep_c738     	1366	59	30	23	6.39	47.17	7	0	0	0	3	0
minuta_rep_c739     	1138	43	20	14	3.60	48.28	7	0	0	0	5	0
minuta_rep_c740     	712	47	27	17	10.71	49.02	0	0	0	0	7	0
minuta_rep_c741     	538	48	21	18	8.95	32.16	0	0	0	0	3	0
minuta_rep_c742     	407	69	17	17	12.08	46.68	0	0	0	0	3	0
minuta_rep_c743     	366	79	28	27	23.23	40.98	0	0	0	0	3	0
minuta_rep_c744     	948	50	20	11	5.10	38.87	14	0	0	0	8	0
minuta_rep_c745     	757	74	23	20	10.39	45.84	0	0	0	0	3	0
minuta_rep_c746     	435	67	20	18	12.09	51.49	0	0	0	0	1	0
minuta_rep_c747     	394	66	35	35	32.75	45.18	0	0	0	0	1	0
minuta_rep_c748     	514	41	23	21	11.32	44.55	0	0	0	0	0	0
minuta_rep_c749     	318	44	33	33	31.36	47.48	0	0	0	0	0	0
minuta_rep_c750     	282	55	21	18	6.12	44.68	0	0	0	0	2	0
minuta_rep_c751     	894	43	30	17	8.77	48.43	0	0	0	0	9	0
